Country,Position,Date,Song title,Song author 
Japan,11,2019-09-21,Yesterday,Official Hige Dandism
Japan,12,2019-09-21,Kodou,Touken Danshi Formation Of Mihotose
Japan,13,2019-09-21,Sora No Aosa Wo Shiru Hito Yo,Aimyon
Japan,14,2019-09-21,Koi-Wazurai,King & Prince
Japan,15,2019-09-21,If I Can't Have You,Shawn Mendes
Japan,16,2019-09-21,Hypnosismic (Division Battle Anthem),Division All Stars
Japan,17,2019-09-21,I Don't Care,Ed Sheeran & Justin Bieber
Japan,18,2019-09-21,No Doubt,Official Hige Dandism
Japan,19,2019-09-21,Bad Guy,Billie Eilish
Japan,20,2019-09-21,Shining Star,# Hashtag
Japan,1,2019-09-14,Yoake Made Tsuyogaranakutemo II,Nogizaka46
Japan,2,2019-09-14,Senorita,Shawn Mendes & Camila Cabello
Japan,3,2019-09-14,Dreamers,Generations From Exile Tribe
Japan,4,2019-09-14,Kodou,Touken Danshi Formation Of Mihotose
Japan,5,2019-09-14,Koi-Wazurai,King & Prince
Japan,6,2019-09-14,Marigold,Aimyon
Japan,7,2019-09-14,Easy Love,Sigala
Japan,8,2019-09-14,Paprika,Foorin
Japan,9,2019-09-14,Escape,Airi Suzuki
Japan,10,2019-09-14,Bad Guy,Billie Eilish
Japan,11,2019-09-14,Pretender,Official Hige Dandism
Japan,12,2019-09-14,Hypnosismic (Division Battle Anthem),Division All Stars
Japan,13,2019-09-14,Uma To Shika,Kenshi Yonezu
Japan,14,2019-09-14,Shukumei,Official Hige Dandism
Japan,15,2019-09-14,Save Rock And Roll,Fall Out Boy & Elton John
Japan,16,2019-09-14,Lemon,Kenshi Yonezu
Japan,17,2019-09-14,If I Can't Have You,Shawn Mendes
Japan,18,2019-09-14,Reboot,Miwa
Japan,19,2019-09-14,I Don't Care,Ed Sheeran & Justin Bieber
Japan,20,2019-09-14,No Doubt,Official Hige Dandism
Japan,1,2019-09-07,Pretender,Official Hige Dandism
Japan,2,2019-09-07,Koi-Wazurai,King & Prince
Japan,3,2019-09-07,Senorita,Shawn Mendes & Camila Cabello
Japan,4,2019-09-07,Shukumei,Official Hige Dandism
Japan,5,2019-09-07,Dreamers,Generations From Exile Tribe
Japan,6,2019-09-07,Uma To Shika,Kenshi Yonezu
Japan,7,2019-09-07,Marigold,Aimyon
Japan,8,2019-09-07,Paprika,Foorin
Japan,9,2019-09-07,Bad Guy,Billie Eilish
Japan,10,2019-09-07,Hakujitsu,King Gnu
Japan,11,2019-09-07,Machigai Sagashi,Masaki Suda
Japan,12,2019-09-07,Lemon,Kenshi Yonezu
Japan,13,2019-09-07,No Doubt,Official Hige Dandism
Japan,14,2019-09-07,If I Can't Have You,Shawn Mendes
Japan,15,2019-09-07,Ai Ni Dekiru Koto Ha Mada Arukai?,Radwimps
Japan,16,2019-09-07,Hikoutei,King Gnu
Japan,17,2019-09-07,Yoake Made Tsuyogaranakutemo II,Nogizaka46
Japan,18,2019-09-07,Reboot,Miwa
Japan,19,2019-09-07,I Don't Care,Ed Sheeran & Justin Bieber
Japan,20,2019-09-07,Wasurerarenaino,Sakanaction
Japan,1,2015-11-14,Love Me Right (Romantic Universe),EXO
Japan,2,2015-11-14,Hello,Adele
Japan,3,2015-11-14,Kiss,MACO
Japan,4,2015-11-14,Hello,Da-iCE
Japan,5,2015-11-14,Beautiful,Superfly
Japan,6,2015-11-14,Hotline Bling,Drake
Japan,7,2015-11-14,Star Train,Perfume
Japan,8,2015-11-14,"Ima, Hanashitai Dareka Ga Iru",Nogizaka 46
Japan,9,2015-11-14,Laugh Laugh Laugh,GOT7
Japan,10,2015-11-14,Oretachi Rookies,DISH
Japan,11,2015-11-14,One Light,Kalafina
Japan,12,2015-11-14,Burnitup!,Janet Jackson & Missy Elliott
Japan,13,2015-11-14,Christmas Song,Back Number
Japan,14,2015-11-14,Must Be Now,NMB48
Japan,15,2015-11-14,With You,JUJU
Japan,16,2015-11-14,"No Verao, As Noites",Sheena Ringo
Japan,17,2015-11-14,Not Enough,Anan Ryoko
Japan,18,2015-11-14,SOS,Sekai No Owari
Japan,19,2015-11-14,Kimi No Kokoro Ha Kagayaiterukai?,Aqours
Japan,20,2015-11-14,Bodyache,Purity Ring
Japan,1,2015-11-07,Hello,Adele
Japan,2,2015-11-07,"Ima, Hanashitai Dareka Ga Iru",Nogizaka 46
Japan,3,2015-11-07,Hotline Bling,Drake
Japan,4,2015-11-07,Star Train,Perfume
Japan,5,2015-11-07,Beautiful,Superfly
Japan,6,2015-11-07,Must Be Now,NMB48
Japan,7,2015-11-07,SOS,Sekai No Owari
Japan,8,2015-11-07,Laugh Laugh Laugh,GOT7
Japan,9,2015-11-07,Kimi No Kokoro Ha Kagayaiterukai?,Aqours
Japan,10,2015-11-07,Anti-hero,Sekai No Owari
Japan,11,2015-11-07,One Light,Kalafina
Japan,12,2015-11-07,Not Enough,Anan Ryoko
Japan,13,2015-11-07,Burnitup!,Janet Jackson & Missy Elliott
Japan,14,2015-11-07,Christmas Song,Back Number
Japan,15,2015-11-07,With You,JUJU
Japan,16,2015-11-07,Kazoku Ni Narouyo,Masaharu Fukuyama
Japan,17,2015-11-07,Revolution,Crystal Kay
Japan,18,2015-11-07,Bodyache,Purity Ring
Japan,19,2015-11-07,"No Verao, As Noites",Sheena Ringo
Japan,20,2015-11-07,Heart To Heart!,M'S
Japan,1,2015-10-31,Hello,Adele
Japan,2,2015-10-31,"Ima, Hanashitai Dareka Ga Iru",Nogizaka 46
Japan,3,2015-10-31,Hotline Bling,Drake
Japan,4,2015-10-31,Must Be Now,NMB48
Japan,5,2015-10-31,Beautiful,Superfly
Japan,6,2015-10-31,Kimi No Kokoro Ha Kagayaiterukai?,Aqours
Japan,7,2015-10-31,Star Train,Perfume
Japan,8,2015-10-31,Heart To Heart!,M'S
Japan,9,2015-10-31,SOS,Sekai No Owari
Japan,10,2015-10-31,One Light,Kalafina
Japan,11,2015-10-31,Burnitup!,Janet Jackson & Missy Elliott
Japan,12,2015-10-31,Anti-hero,Sekai No Owari
Japan,13,2015-10-31,With You,JUJU
Japan,14,2015-10-31,Laugh Laugh Laugh,GOT7
Japan,15,2015-10-31,Not Enough,Anan Ryoko
Japan,16,2015-10-31,"No Verao, As Noites",Sheena Ringo
Japan,17,2015-10-31,Revolution,Crystal Kay
Japan,18,2015-10-31,Christmas Song,Back Number
Japan,19,2015-10-31,Bodyache,Purity Ring
Japan,20,2015-10-31,Kazoku Ni Narouyo,Masaharu Fukuyama
Japan,1,2015-10-24,"Ima, Hanashitai Dareka Ga Iru",Nogizaka 46
Japan,2,2015-10-24,Must Be Now,NMB48
Japan,3,2015-10-24,Kimi No Kokoro Ha Kagayaiterukai?,Aqours
Japan,4,2015-10-24,Hotline Bling,Drake
Japan,5,2015-10-24,Burnitup!,Janet Jackson & Missy Elliott
Japan,6,2015-10-24,Beautiful,Superfly
Japan,7,2015-10-24,SOS,Sekai No Owari
Japan,8,2015-10-24,Laugh Laugh Laugh,GOT7
Japan,9,2015-10-24,A Long And Short Festival,Sheena Ringo
Japan,10,2015-10-24,Star Train,Perfume
Japan,11,2015-10-24,Revolution,Crystal Kay
Japan,12,2015-10-24,One Light,Kalafina
Japan,13,2015-10-24,What Do You Mean?,Justin Bieber
Japan,14,2015-10-24,Not Enough,Anan Ryoko
Japan,15,2015-10-24,Anti-hero,Sekai No Owari
Japan,16,2015-10-24,With You,JUJU
Japan,17,2015-10-24,Yozora,Miwa
Japan,18,2015-10-24,"No Verao, As Noites",Sheena Ringo
Japan,19,2015-10-24,Kazoku Ni Narouyo,Masaharu Fukuyama
Japan,20,2015-10-24,Bodyache,Purity Ring
Japan,1,2015-10-17,Must Be Now,NMB48
Japan,2,2015-10-17,Burnitup!,Janet Jackson & Missy Elliott
Japan,3,2015-10-17,Kimi No Kokoro Ha Kagayaiterukai?,Aqours
Japan,4,2015-10-17,Beautiful,Superfly
Japan,5,2015-10-17,One Light,Kalafina
Japan,6,2015-10-17,Laugh Laugh Laugh,GOT7
Japan,7,2015-10-17,A Long And Short Festival,Sheena Ringo
Japan,8,2015-10-17,Anti-hero,Sekai No Owari
Japan,9,2015-10-17,SOS,Sekai No Owari
Japan,10,2015-10-17,Revolution,Crystal Kay
Japan,11,2015-10-17,Kazoku Ni Narouyo,Masaharu Fukuyama
Japan,12,2015-10-17,What Do You Mean?,Justin Bieber
Japan,13,2015-10-17,Ne Vardia,Negicco
Japan,14,2015-10-17,Tegami,Back Number
Japan,15,2015-10-17,Bodyache,Purity Ring
Japan,16,2015-10-17,Yozora,Miwa
Japan,17,2015-10-17,Not Enough,Anan Ryoko
Japan,18,2015-10-17,Lonely Summer Days,PrizmaX
Japan,19,2015-10-17,"No Verao, As Noites",Sheena Ringo
Japan,20,2015-10-17,With You,JUJU
Japan,1,2015-10-10,One Light,Kalafina
Japan,2,2015-10-10,Beautiful,Superfly
Japan,3,2015-10-10,Laugh Laugh Laugh,GOT7
Japan,4,2015-10-10,A Long And Short Festival,Sheena Ringo
Japan,5,2015-10-10,SOS,Sekai No Owari
Japan,6,2015-10-10,Kazoku Ni Narouyo,Masaharu Fukuyama
Japan,7,2015-10-10,Ne Vardia,Negicco
Japan,8,2015-10-10,What Do You Mean?,Justin Bieber
Japan,9,2015-10-10,Anti-hero,Sekai No Owari
Japan,10,2015-10-10,Yozora,Miwa
Japan,11,2015-10-10,Revolution,Crystal Kay
Japan,12,2015-10-10,Summer Madness,J Soul Brothers
Japan,13,2015-10-10,Lonely Summer Days,PrizmaX
Japan,14,2015-10-10,Tegami,Back Number
Japan,15,2015-10-10,Everybody,Da-iCE
Japan,16,2015-10-10,Not Enough,Anan Ryoko
Japan,17,2015-10-10,Bodyache,Purity Ring
Japan,18,2015-10-10,Mune Kyun,AOA
Japan,19,2015-10-10,With You,JUJU
Japan,20,2015-10-10,"No Verao, As Noites",Sheena Ringo
Japan,1,2015-10-03,SOS,Sekai No Owari
Japan,2,2015-10-03,One Light,Kalafina
Japan,3,2015-10-03,Beautiful,Superfly
Japan,4,2015-10-03,Laugh Laugh Laugh,GOT7
Japan,5,2015-10-03,What Do You Mean?,Justin Bieber
Japan,6,2015-10-03,A Long And Short Festival,Sheena Ringo
Japan,7,2015-10-03,Ne Vardia,Negicco
Japan,8,2015-10-03,Tegami,Back Number
Japan,9,2015-10-03,Anti-hero,Sekai No Owari
Japan,10,2015-10-03,Revolution,Crystal Kay
Japan,11,2015-10-03,Bodyache,Purity Ring
Japan,12,2015-10-03,Yozora,Miwa
Japan,13,2015-10-03,Summer Madness,J Soul Brothers
Japan,14,2015-10-03,Dress Wo Nuida Cinderella,Dream Ami
Japan,15,2015-10-03,Everybody,Da-iCE
Japan,16,2015-10-03,Not Enough,Anan Ryoko
Japan,17,2015-10-03,"No Verao, As Noites",Sheena Ringo
Japan,18,2015-10-03,Answer Is Near,One OK Rock
Japan,19,2015-10-03,Mune Kyun,AOA
Japan,20,2015-10-03,With You,JUJU
Japan,1,2015-09-26,One Light,Kalafina
Japan,2,2015-09-26,Anti-hero,Sekai No Owari
Japan,3,2015-09-26,What Do You Mean?,Justin Bieber
Japan,4,2015-09-26,Beautiful,Superfly
Japan,5,2015-09-26,A Long And Short Festival,Sheena Ringo
Japan,6,2015-09-26,Tegami,Back Number
Japan,7,2015-09-26,Ne Vardia,Negicco
Japan,8,2015-09-26,Yozora,Miwa
Japan,9,2015-09-26,Answer Is Near,One OK Rock
Japan,10,2015-09-26,Everybody,Da-iCE
Japan,11,2015-09-26,We Wanna,"Alexandra Stan, Inna & Daddy Yankee"
Japan,12,2015-09-26,Summer Madness,J Soul Brothers
Japan,13,2015-09-26,Bodyache,Purity Ring
Japan,14,2015-09-26,Dress Wo Nuida Cinderella,Dream Ami
Japan,15,2015-09-26,Revolution,Crystal Kay
Japan,16,2015-09-26,Summer Time Love,Shiggy Jr.
Japan,17,2015-09-26,Bari Hapi,Johnny's West
Japan,18,2015-09-26,Not Enough,Anan Ryoko
Japan,19,2015-09-26,Mune Kyun,AOA
Japan,20,2015-09-26,"No Verao, As Noites",Sheena Ringo
Japan,1,2015-09-19,What Do You Mean?,Justin Bieber
Japan,2,2015-09-19,One Light,Kalafina
Japan,3,2015-09-19,Tegami,Back Number
Japan,4,2015-09-19,Anti-hero,Sekai No Owari
Japan,5,2015-09-19,Beautiful,Superfly
Japan,6,2015-09-19,Yozora,Miwa
Japan,7,2015-09-19,A Long And Short Festival,Sheena Ringo
Japan,8,2015-09-19,Answer Is Near,One OK Rock
Japan,9,2015-09-19,We Wanna,"Alexandra Stan, Inna & Daddy Yankee"
Japan,10,2015-09-19,"No Verao, As Noites",Sheena Ringo
Japan,11,2015-09-19,Bari Hapi,Johnny's West
Japan,12,2015-09-19,Mune Kyun,AOA
Japan,13,2015-09-19,Everybody,Da-iCE
Japan,14,2015-09-19,Summer Madness,J Soul Brothers
Japan,15,2015-09-19,Ne Vardia,Negicco
Japan,16,2015-09-19,Summer Time Love,Shiggy Jr.
Japan,17,2015-09-19,Dress Wo Nuida Cinderella,Dream Ami
Japan,18,2015-09-19,Die For You,Aldious
Japan,19,2015-09-19,Maenomeri,SKE48
Japan,20,2015-09-19,Nagaku Mijikai Matsuri,Ringo Shiina
Japan,1,2015-09-12,What Do You Mean?,Justin Bieber
Japan,2,2015-09-12,One Light,Kalafina
Japan,3,2015-09-12,Tegami,Back Number
Japan,4,2015-09-12,Anti-hero,Sekai No Owari
Japan,5,2015-09-12,Yozora,Miwa
Japan,6,2015-09-12,Answer Is Near,One OK Rock
Japan,7,2015-09-12,Bari Hapi,Johnny's West
Japan,8,2015-09-12,Everybody,Da-iCE
Japan,9,2015-09-12,We Wanna,"Alexandra Stan, Inna & Daddy Yankee"
Japan,10,2015-09-12,Beautiful,Superfly
Japan,11,2015-09-12,A Long And Short Festival,Sheena Ringo
Japan,12,2015-09-12,Mune Kyun,AOA
Japan,13,2015-09-12,Maenomeri,SKE48
Japan,14,2015-09-12,"No Verao, As Noites",Sheena Ringo
Japan,15,2015-09-12,Ne Vardia,Negicco
Japan,16,2015-09-12,Summer Madness,J Soul Brothers
Japan,17,2015-09-12,Summer Time Love,Shiggy Jr.
Japan,18,2015-09-12,Die For You,Aldious
Japan,19,2015-09-12,Dress Wo Nuida Cinderella,Dream Ami
Japan,20,2015-09-12,Nagaku Mijikai Matsuri,Ringo Shiina
Japan,1,2015-09-05,Tegami,Back Number
Japan,2,2015-09-05,One Light,Kalafina
Japan,3,2015-09-05,Yozora,Miwa
Japan,4,2015-09-05,A Long And Short Festival,Sheena Ringo
Japan,5,2015-09-05,Answer Is Near,One OK Rock
Japan,6,2015-09-05,Maenomeri,SKE48
Japan,7,2015-09-05,Anti-hero,Sekai No Owari
Japan,8,2015-09-05,Beautiful,Superfly
Japan,9,2015-09-05,Everybody,Da-iCE
Japan,10,2015-09-05,Ne Vardia,Negicco
Japan,11,2015-09-05,Bari Hapi,Johnny's West
Japan,12,2015-09-05,We Wanna,"Alexandra Stan, Inna & Daddy Yankee"
Japan,13,2015-09-05,Mune Kyun,AOA
Japan,14,2015-09-05,Dress Wo Nuida Cinderella,Dream Ami
Japan,15,2015-09-05,Sun,Gen Hoshino
Japan,16,2015-09-05,Summer Madness,J Soul Brothers
Japan,17,2015-09-05,I Won't Turn Off My Radio,Ken Yokoyama
Japan,18,2015-09-05,Die For You,Aldious
Japan,19,2015-09-05,Nagaku Mijikai Matsuri,Ringo Shiina
Japan,20,2015-09-05,Summer Time Love,Shiggy Jr.
Japan,1,2015-08-29,Tegami,Back Number
Japan,2,2015-08-29,A Long And Short Festival,Sheena Ringo
Japan,3,2015-08-29,One Light,Kalafina
Japan,4,2015-08-29,Dress Wo Nuida Cinderella,Dream Ami
Japan,5,2015-08-29,Answer Is Near,One OK Rock
Japan,6,2015-08-29,Beautiful,Superfly
Japan,7,2015-08-29,Everybody,Da-iCE
Japan,8,2015-08-29,Anti-hero,Sekai No Owari
Japan,9,2015-08-29,Maenomeri,SKE48
Japan,10,2015-08-29,Ne Vardia,Negicco
Japan,11,2015-08-29,Bari Hapi,Johnny's West
Japan,12,2015-08-29,Mune Kyun,AOA
Japan,13,2015-08-29,Sun,Gen Hoshino
Japan,14,2015-08-29,I Won't Turn Off My Radio,Ken Yokoyama
Japan,15,2015-08-29,Summer Time Love,Shiggy Jr.
Japan,16,2015-08-29,We Wanna,"Alexandra Stan, Inna & Daddy Yankee"
Japan,17,2015-08-29,Nagaku Mijikai Matsuri,Ringo Shiina
Japan,18,2015-08-29,Die For You,Aldious
Japan,19,2015-08-29,Summer Madness,J Soul Brothers
Japan,20,2015-08-29,Love Train,GOT7
Japan,1,2015-08-22,A Long And Short Festival,Sheena Ringo
Japan,2,2015-08-22,Tegami,Back Number
Japan,3,2015-08-22,One Light,Kalafina
Japan,4,2015-08-22,Answer Is Near,One OK Rock
Japan,5,2015-08-22,Maenomeri,SKE48
Japan,6,2015-08-22,Beautiful,Superfly
Japan,7,2015-08-22,Dress Wo Nuida Cinderella,Dream Ami
Japan,8,2015-08-22,Everybody,Da-iCE
Japan,9,2015-08-22,Summer Time Love,Shiggy Jr.
Japan,10,2015-08-22,Sun,Gen Hoshino
Japan,11,2015-08-22,Anti-hero,Sekai No Owari
Japan,12,2015-08-22,Mune Kyun,AOA
Japan,13,2015-08-22,Ne Vardia,Negicco
Japan,14,2015-08-22,Summer Madness,J Soul Brothers
Japan,15,2015-08-22,Love Train,GOT7
Japan,16,2015-08-22,Playback,JUJU
Japan,17,2015-08-22,Bari Hapi,Johnny's West
Japan,18,2015-08-22,Nagaku Mijikai Matsuri,Ringo Shiina
Japan,19,2015-08-22,I Won't Turn Off My Radio,Ken Yokoyama
Japan,20,2015-08-22,Die For You,Aldious
Japan,1,2015-08-15,Dress Wo Nuida Cinderella,Dream Ami
Japan,2,2015-08-15,Summer Time Love,Shiggy Jr.
Japan,3,2015-08-15,Beautiful,Superfly
Japan,4,2015-08-15,A Long And Short Festival,Sheena Ringo
Japan,5,2015-08-15,Mune Kyun,AOA
Japan,6,2015-08-15,Sun,Gen Hoshino
Japan,7,2015-08-15,Answer Is Near,One OK Rock
Japan,8,2015-08-15,Love Train,GOT7
Japan,9,2015-08-15,Bari Hapi,Johnny's West
Japan,10,2015-08-15,Brave Shine,Aimer
Japan,11,2015-08-15,Anti-hero,Sekai No Owari
Japan,12,2015-08-15,Dreams,Beck
Japan,13,2015-08-15,Dreaming,Smallpools
Japan,14,2015-08-15,Nagaku Mijikai Matsuri,Ringo Shiina
Japan,15,2015-08-15,Summer Madness,J Soul Brothers
Japan,16,2015-08-15,Playback,JUJU
Japan,17,2015-08-15,See You Again,Wiz Khalifa & Charlie Puth
Japan,18,2015-08-15,I Won't Turn Off My Radio,Ken Yokoyama
Japan,19,2015-08-15,Gate Sore Ha Akatsuki No Youni,Kishida Kyodan
Japan,20,2015-08-15,Die For You,Aldious
Japan,1,2015-08-08,Beautiful,Superfly
Japan,2,2015-08-08,Dress Wo Nuida Cinderella,Dream Ami
Japan,3,2015-08-08,Sun,Gen Hoshino
Japan,4,2015-08-08,Summer Time Love,Shiggy Jr.
Japan,5,2015-08-08,Love Train,GOT7
Japan,6,2015-08-08,Brave Shine,Aimer
Japan,7,2015-08-08,Bari Hapi,Johnny's West
Japan,8,2015-08-08,Mune Kyun,AOA
Japan,9,2015-08-08,Dreaming,Smallpools
Japan,10,2015-08-08,Summer Time,Tube
Japan,11,2015-08-08,See You Again,Wiz Khalifa & Charlie Puth
Japan,12,2015-08-08,Anti-hero,Sekai No Owari
Japan,13,2015-08-08,Gate Sore Ha Akatsuki No Youni,Kishida Kyodan
Japan,14,2015-08-08,Dreams,Beck
Japan,15,2015-08-08,Shut Up And Dance,Walk The Moon
Japan,16,2015-08-08,Nagaku Mijikai Matsuri,Ringo Shiina
Japan,17,2015-08-08,Playback,JUJU
Japan,18,2015-08-08,Evolution Eve,Quartet Night
Japan,19,2015-08-08,I Won't Turn Off My Radio,Ken Yokoyama
Japan,20,2015-08-08,Die For You,Aldious
Japan,1,2015-08-01,Beautiful,Superfly
Japan,2,2015-08-01,Sun,Gen Hoshino
Japan,3,2015-08-01,Brave Shine,Aimer
Japan,4,2015-08-01,Summer Time Love,Shiggy Jr.
Japan,5,2015-08-01,Love Train,GOT7
Japan,6,2015-08-01,Dress Wo Nuida Cinderella,Dream Ami
Japan,7,2015-08-01,Dreams,Beck
Japan,8,2015-08-01,Dreaming,Smallpools
Japan,9,2015-08-01,Playback,JUJU
Japan,10,2015-08-01,Mune Kyun,AOA
Japan,11,2015-08-01,Die For You,Aldious
Japan,12,2015-08-01,Anniversary!!,E-Girls
Japan,13,2015-08-01,Summer Time,Tube
Japan,14,2015-08-01,Evolution Eve,Quartet Night
Japan,15,2015-08-01,Gate Sore Ha Akatsuki No Youni,Kishida Kyodan
Japan,16,2015-08-01,See You Again,Wiz Khalifa & Charlie Puth
Japan,17,2015-08-01,I Won't Turn Off My Radio,Ken Yokoyama
Japan,18,2015-08-01,Omotesando,Ciao Bella Cinquetti
Japan,19,2015-08-01,Sister,Back Number
Japan,20,2015-08-01,Nagaku Mijikai Matsuri,Ringo Shiina
Japan,1,2015-07-25,Beautiful,Superfly
Japan,2,2015-07-25,Summer Time Love,Shiggy Jr.
Japan,3,2015-07-25,Sun,Gen Hoshino
Japan,4,2015-07-25,Brave Shine,Aimer
Japan,5,2015-07-25,Dreams,Beck
Japan,6,2015-07-25,Anniversary!!,E-Girls
Japan,7,2015-07-25,Love Train,GOT7
Japan,8,2015-07-25,Playback,JUJU
Japan,9,2015-07-25,Dreaming,Smallpools
Japan,10,2015-07-25,Die For You,Aldious
Japan,11,2015-07-25,I Won't Turn Off My Radio,Ken Yokoyama
Japan,12,2015-07-25,Sister,Back Number
Japan,13,2015-07-25,Nagaku Mijikai Matsuri,Ringo Shiina
Japan,14,2015-07-25,Evolution Eve,Quartet Night
Japan,15,2015-07-25,Omotesando,Ciao Bella Cinquetti
Japan,16,2015-07-25,Watashi Igai Watashi Ja Nai No,Gesu no Kiwami Otome
Japan,17,2015-07-25,Summer Time,Tube
Japan,18,2015-07-25,Dress Wo Nuida Cinderella,Dream Ami
Japan,19,2015-07-25,Mune Kyun,AOA
Japan,20,2015-07-25,See You Again,Wiz Khalifa & Charlie Puth
Japan,1,2015-07-18,Beautiful,Superfly
Japan,2,2015-07-18,Anniversary!!,E-Girls
Japan,3,2015-07-18,Summer Time Love,Shiggy Jr.
Japan,4,2015-07-18,Sun,Gen Hoshino
Japan,5,2015-07-18,Brave Shine,Aimer
Japan,6,2015-07-18,Bokutachi Ha Tatakawanai,AKB48
Japan,7,2015-07-18,Dreams,Beck
Japan,8,2015-07-18,Sister,Back Number
Japan,9,2015-07-18,Playback,JUJU
Japan,10,2015-07-18,Watashi Igai Watashi Ja Nai No,Gesu no Kiwami Otome
Japan,11,2015-07-18,Love Train,GOT7
Japan,12,2015-07-18,Dreaming,Smallpools
Japan,13,2015-07-18,I Won't Turn Off My Radio,Ken Yokoyama
Japan,14,2015-07-18,Evolution Eve,Quartet Night
Japan,15,2015-07-18,Nagaku Mijikai Matsuri,Ringo Shiina
Japan,16,2015-07-18,Omotesando,Ciao Bella Cinquetti
Japan,17,2015-07-18,Suisai No Tsuki,Motohiro Hata
Japan,18,2015-07-18,See You Again,Wiz Khalifa & Charlie Puth
Japan,19,2015-07-18,Die For You,Aldious
Japan,20,2015-07-18,Summer Time,Tube
Japan,1,2015-07-11,Beautiful,Superfly
Japan,2,2015-07-11,Sun,Gen Hoshino
Japan,3,2015-07-11,Sister,Back Number
Japan,4,2015-07-11,Anniversary!!,E-Girls
Japan,5,2015-07-11,Brave Shine,Aimer
Japan,6,2015-07-11,Love Train,GOT7
Japan,7,2015-07-11,"Hello, World!",Bump Of Chicken
Japan,8,2015-07-11,Bokutachi Ha Tatakawanai,AKB48
Japan,9,2015-07-11,Tsuyoku Tsuyoku Tsuyoku,Kan Jani Eight
Japan,10,2015-07-11,Watashi Igai Watashi Ja Nai No,Gesu no Kiwami Otome
Japan,11,2015-07-11,Dreams,Beck
Japan,12,2015-07-11,Suisai No Tsuki,Motohiro Hata
Japan,13,2015-07-11,My Instant Song,Monoeyes
Japan,14,2015-07-11,Playback,JUJU
Japan,15,2015-07-11,Evolution Eve,Quartet Night
Japan,16,2015-07-11,Summer Time Love,Shiggy Jr.
Japan,17,2015-07-11,See You Again,Wiz Khalifa & Charlie Puth
Japan,18,2015-07-11,Summer Time,Tube
Japan,19,2015-07-11,Kimi Ga Ita Kara,Crystal Kay
Japan,20,2015-07-11,Dreaming,Smallpools
Japan,1,2015-07-04,Beautiful,Superfly
Japan,2,2015-07-04,Sister,Back Number
Japan,3,2015-07-04,Brave Shine,Aimer
Japan,4,2015-07-04,Sun,Gen Hoshino
Japan,5,2015-07-04,Bokutachi Ha Tatakawanai,AKB48
Japan,6,2015-07-04,Anniversary!!,E-Girls
Japan,7,2015-07-04,See You Again,Wiz Khalifa & Charlie Puth
Japan,8,2015-07-04,Watashi Igai Watashi Ja Nai No,Gesu no Kiwami Otome
Japan,9,2015-07-04,"Hello, World!",Bump Of Chicken
Japan,10,2015-07-04,Tsuyoku Tsuyoku Tsuyoku,Kan Jani Eight
Japan,11,2015-07-04,Love Train,GOT7
Japan,12,2015-07-04,Dreams,Beck
Japan,13,2015-07-04,Suisai No Tsuki,Motohiro Hata
Japan,14,2015-07-04,Memories,GRANRODEO
Japan,15,2015-07-04,My Instant Song,Monoeyes
Japan,16,2015-07-04,Evolution Eve,Quartet Night
Japan,17,2015-07-04,Kimi Ga Ita Kara,Crystal Kay
Japan,18,2015-07-04,Sugar Song To Bitter Step,UNISON SQUARE GARDEN
Japan,19,2015-07-04,Summer Time,Tube
Japan,20,2015-07-04,Never...,Reiji Kotobuki
Japan,1,2015-06-27,Beautiful,Superfly
Japan,2,2015-06-27,Sister,Back Number
Japan,3,2015-06-27,Bokutachi Ha Tatakawanai,AKB48
Japan,4,2015-06-27,Brave Shine,Aimer
Japan,5,2015-06-27,See You Again,Wiz Khalifa & Charlie Puth
Japan,6,2015-06-27,Sun,Gen Hoshino
Japan,7,2015-06-27,Tsuyoku Tsuyoku Tsuyoku,Kan Jani Eight
Japan,8,2015-06-27,Watashi Igai Watashi Ja Nai No,Gesu no Kiwami Otome
Japan,9,2015-06-27,Anniversary!!,E-Girls
Japan,10,2015-06-27,Memories,GRANRODEO
Japan,11,2015-06-27,Sugar Song To Bitter Step,UNISON SQUARE GARDEN
Japan,12,2015-06-27,"Hello, World!",Bump Of Chicken
Japan,13,2015-06-27,Evolution Eve,Quartet Night
Japan,14,2015-06-27,Suisai No Tsuki,Motohiro Hata
Japan,15,2015-06-27,Love Train,GOT7
Japan,16,2015-06-27,Love,MACO
Japan,17,2015-06-27,Red,B'z 
Japan,18,2015-06-27,Never...,Reiji Kotobuki
Japan,19,2015-06-27,Kimi Ga Ita Kara,Crystal Kay
Japan,20,2015-06-27,Summer Time,Tube
Japan,1,2015-06-20,Beautiful,Superfly
Japan,2,2015-06-20,Bokutachi Ha Tatakawanai,AKB48
Japan,3,2015-06-20,Tsuyoku Tsuyoku Tsuyoku,Kan Jani Eight
Japan,4,2015-06-20,Sister,Back Number
Japan,5,2015-06-20,See You Again,Wiz Khalifa & Charlie Puth
Japan,6,2015-06-20,Brave Shine,Aimer
Japan,7,2015-06-20,Watashi Igai Watashi Ja Nai No,Gesu no Kiwami Otome
Japan,8,2015-06-20,Sugar Song To Bitter Step,UNISON SQUARE GARDEN
Japan,9,2015-06-20,Sun,Gen Hoshino
Japan,10,2015-06-20,Anniversary!!,E-Girls
Japan,11,2015-06-20,Suisai No Tsuki,Motohiro Hata
Japan,12,2015-06-20,Summer Time,Tube
